Date,WMT,TGT,COST,XOM,CVX,COP,JPM,WFC,BAC,V,MA,JNJ,MRK,PFE,DAL,UAL,AAL,LMT,RTX,NOC,CAT,DE,CMI,PG,UL,AMGN,GILD,BIIB,ALL,TRV,PGR,SP500 benchmar
24/02/2021 00:00:00,128.57,180.24,335.95,51.85,95.25,50.28,143.78,36.79,34.66,216.37,362.70,154.39,66.06,31.51,49.60,54.96,21.82,325.69,73.69,291.10,211.88,336.64,246.28,120.73,49.96,215.96,57.88,282.74,102.08,143.77,85.76,3925.43
25/02/2021 00:00:00,127.35,178.31,329.25,50.99,94.36,48.77,141.82,36.09,34.23,210.76,350.11,154.55,66.11,31.58,48.25,51.78,20.86,321.14,69.99,291.26,211.26,338.95,242.87,119.70,50.02,213.64,57.05,277.26,102.52,140.95,85.15,3829.34
26/02/2021 00:00:00,125.39,176.73,326.39,49.72,92.20,47.83,138.06,34.75,33.07,209.42,349.40,150.46,64.34,31.27,47.94,52.68,20.94,312.77,68.72,282.75,205.60,340.01,240.66,116.82,48.39,211.20,55.78,272.88,100.42,138.57,84.01,3811.15
01/03/2021 00:00:00,126.79,179.28,327.15,51.58,94.09,48.38,141.19,35.64,34.09,213.60,358.34,151.28,64.12,31.45,48.06,53.31,21.18,315.82,70.98,284.49,209.30,350.13,249.95,117.54,48.93,213.19,56.75,273.24,103.36,143.23,85.67,3901.82
02/03/2021 00:00:00,125.58,167.14,323.88,51.27,94.45,48.08,140.73,35.69,33.85,212.76,358.26,151.00,64.54,31.29,48.23,53.21,21.44,320.67,71.28,289.65,205.55,342.27,244.92,117.17,49.51,211.92,57.25,269.85,104.09,142.02,86.71,3870.29
03/03/2021 00:00:00,123.14,167.26,319.40,51.69,95.51,49.35,143.45,36.21,34.69,211.85,355.72,148.34,64.94,32.11,48.35,54.57,22.17,322.87,71.66,289.96,204.68,334.11,248.71,116.47,49.67,210.28,57.01,266.60,105.59,143.53,86.86,3819.72
04/03/2021 00:00:00,123.09,163.61,314.59,53.69,96.35,51.15,141.24,35.70,34.94,208.55,345.10,145.35,63.94,31.93,46.96,52.05,21.24,320.35,71.04,288.42,202.64,329.13,245.80,115.52,49.71,208.37,57.45,263.57,103.78,141.92,85.03,3768.47
05/03/2021 00:00:00,124.62,166.30,312.90,55.72,100.50,53.65,141.57,35.96,35.35,212.40,356.34,148.22,64.79,32.11,46.21,50.52,20.45,322.41,71.77,291.71,209.68,340.70,252.69,119.14,50.21,213.84,58.71,270.71,105.93,145.10,87.54,3841.94
08/03/2021 00:00:00,123.42,170.40,307.08,55.66,101.19,54.06,143.45,37.16,35.55,217.19,366.66,149.46,65.71,32.07,47.88,54.06,21.47,323.38,72.18,296.28,211.03,344.47,255.49,120.40,50.18,213.91,58.83,270.01,107.51,148.33,88.97,3821.35
09/03/2021 00:00:00,124.40,172.62,314.34,54.80,100.96,53.25,142.43,36.64,34.77,217.28,371.78,149.74,65.68,32.16,47.62,53.43,21.60,319.64,71.43,289.18,206.48,343.49,253.46,119.33,50.30,215.02,58.45,266.49,105.90,147.30,88.15,3875.44
10/03/2021 00:00:00,127.57,172.05,319.32,56.49,102.68,54.65,145.53,38.03,35.78,220.05,376.90,151.12,66.23,32.61,47.80,53.92,21.75,322.80,73.08,290.83,210.54,351.80,259.60,120.42,50.97,215.93,58.06,262.61,107.91,148.79,90.14,3898.81
11/03/2021 00:00:00,127.53,172.76,324.07,56.07,102.51,55.02,144.77,37.36,35.65,222.99,379.55,151.11,66.12,32.41,48.32,54.06,22.15,321.75,73.55,290.26,209.30,354.95,256.44,120.02,50.74,217.07,57.32,267.44,107.96,148.51,90.70,3939.34
12/03/2021 00:00:00,129.45,173.42,326.52,56.67,102.86,54.43,146.49,38.40,36.32,221.23,377.90,151.55,66.67,32.62,49.83,56.29,23.37,322.19,74.95,292.57,218.10,359.85,260.35,121.18,51.24,216.31,56.57,266.13,109.84,150.60,90.94,3943.34
15/03/2021 00:00:00,128.78,174.47,325.90,55.23,101.65,53.49,145.76,38.15,36.14,220.15,376.96,152.33,68.13,33.06,50.99,60.94,25.17,328.08,75.96,296.40,219.76,364.60,262.32,121.58,51.26,221.57,57.95,260.13,111.29,150.67,91.28,3968.94
16/03/2021 00:00:00,128.74,173.62,322.69,54.05,99.24,52.03,144.01,37.81,36.03,221.56,377.57,153.23,68.65,33.45,49.39,59.81,24.47,328.76,74.69,296.49,215.68,363.78,253.70,121.94,52.16,225.66,58.82,259.92,109.93,149.84,91.27,3962.71
17/03/2021 00:00:00,127.67,171.87,324.60,54.29,99.60,52.26,145.49,38.28,36.33,219.91,373.92,152.66,69.08,33.42,50.44,62.45,25.16,332.44,75.95,301.08,222.51,369.37,256.28,121.44,51.82,229.37,59.19,264.15,109.93,151.22,89.05,3974.12
18/03/2021 00:00:00,126.00,173.04,318.48,51.95,96.00,49.09,147.89,39.21,37.28,217.58,362.38,152.37,69.06,33.40,49.18,60.82,24.70,339.48,74.40,305.32,219.70,370.49,254.97,121.71,51.98,229.51,58.88,262.27,110.12,150.18,88.31,3915.46
19/03/2021 00:00:00,127.68,180.69,324.33,51.66,95.31,48.37,145.54,38.08,36.89,204.01,352.03,151.96,69.27,33.17,49.00,60.77,24.97,336.28,74.80,299.22,214.57,362.76,252.73,121.06,51.30,230.94,59.23,267.07,107.47,142.97,88.89,3913.10
22/03/2021 00:00:00,128.29,181.16,329.83,51.13,94.54,48.04,141.63,37.44,36.05,205.09,353.89,152.40,69.27,33.61,47.97,58.33,23.83,338.73,73.43,304.61,215.26,361.90,250.43,123.11,51.75,234.46,60.21,272.34,106.52,141.33,88.10,3940.59
23/03/2021 00:00:00,129.81,182.01,335.60,50.50,94.01,47.56,140.21,36.74,35.33,205.24,350.80,152.26,68.16,33.01,45.64,54.36,22.27,334.90,71.77,304.54,207.86,348.16,242.84,125.40,52.07,230.09,59.27,267.21,106.16,140.77,88.71,3910.52
24/03/2021 00:00:00,129.01,181.39,333.33,51.52,96.53,48.93,141.30,36.63,35.33,205.16,355.13,153.74,68.14,33.25,45.61,53.83,21.81,337.27,72.12,306.37,210.70,351.49,244.93,125.36,51.74,230.50,59.13,265.69,107.10,142.95,90.41,3889.14
25/03/2021 00:00:00,129.88,185.65,341.51,51.38,96.87,49.27,143.11,37.76,36.05,205.07,353.85,153.80,67.98,33.30,47.01,56.05,22.77,342.10,74.01,311.37,213.57,357.23,248.24,126.23,52.04,231.23,58.80,273.97,108.86,146.30,92.11,3909.52
26/03/2021 00:00:00,130.97,193.60,347.11,52.77,99.09,50.62,145.49,38.20,37.03,210.55,361.53,156.61,69.16,33.84,47.66,56.83,22.93,345.41,74.62,309.27,218.57,362.58,249.42,128.09,52.23,237.44,59.95,276.63,110.11,147.13,93.10,3974.54
29/03/2021 00:00:00,132.46,190.96,351.19,52.49,98.58,49.51,143.23,36.93,36.68,211.51,358.35,157.66,69.98,34.19,47.32,56.20,22.91,353.06,74.15,313.27,219.26,358.37,247.92,130.10,52.68,239.41,60.82,276.08,110.85,147.33,94.03,3971.09
30/03/2021 00:00:00,131.56,192.35,344.87,51.84,97.66,49.14,144.92,37.85,37.33,208.94,353.69,156.68,68.78,33.71,48.90,58.21,24.12,350.93,74.29,312.82,221.98,365.06,250.47,128.09,51.98,234.52,60.19,276.01,111.14,147.50,93.40,3958.55
31/03/2021 00:00:00,131.64,190.82,347.57,51.06,96.61,48.71,142.81,37.54,37.04,208.77,351.57,156.06,68.90,33.83,48.28,57.54,23.90,349.94,73.76,313.75,220.83,365.27,246.28,128.07,51.90,233.63,59.39,279.75,109.04,144.02,93.46,3972.89
01/04/2021 00:00:00,131.44,193.38,349.99,52.48,97.50,49.68,144.20,38.08,37.81,213.83,358.73,154.61,68.90,33.89,48.83,57.82,23.86,351.38,73.77,312.39,221.66,363.30,244.95,126.99,51.92,233.97,61.05,278.71,110.11,144.23,93.40,4019.87
05/04/2021 00:00:00,135.13,197.84,355.79,51.67,96.36,48.02,144.96,37.93,38.10,215.98,363.69,155.18,68.82,33.87,50.25,59.29,24.23,358.70,74.37,320.54,222.58,365.93,248.57,129.04,52.33,236.65,60.96,277.88,111.50,145.58,94.54,4077.91
06/04/2021 00:00:00,135.78,197.91,355.10,51.52,95.50,48.36,143.94,38.29,38.00,215.60,364.92,155.15,67.73,33.66,51.65,59.48,24.06,358.91,73.99,321.04,219.66,366.71,247.27,129.09,52.50,233.91,60.86,271.76,111.82,145.32,93.38,4073.94
07/04/2021 00:00:00,135.49,196.97,353.81,51.75,96.06,48.17,146.20,38.42,38.34,216.21,366.41,155.35,68.03,33.53,50.20,59.57,23.93,360.07,74.08,323.76,219.44,365.91,245.38,129.31,52.70,232.99,60.28,268.02,110.45,145.83,93.80,4079.95
08/04/2021 00:00:00,135.41,196.02,356.19,51.21,94.98,47.12,146.38,38.46,38.01,217.62,373.43,154.75,67.47,33.57,49.81,59.43,23.65,365.59,73.96,325.85,219.51,365.20,244.21,129.80,53.00,231.82,59.74,265.73,111.08,143.98,92.94,4097.17
09/04/2021 00:00:00,135.47,197.85,358.15,51.09,94.89,47.11,147.47,38.91,38.28,219.41,375.74,153.11,68.20,34.17,49.27,58.43,23.54,365.79,74.73,329.56,219.77,368.06,246.53,128.96,52.75,233.76,59.83,268.17,111.13,145.22,93.62,4128.80
12/04/2021 00:00:00,135.49,197.60,359.73,50.75,93.84,46.77,147.16,39.17,38.35,218.38,375.51,153.48,68.12,34.52,48.82,56.16,22.91,367.32,75.14,330.28,219.94,369.30,248.29,129.48,52.85,233.76,59.41,262.80,113.28,145.40,94.36,4127.99
13/04/2021 00:00:00,135.08,197.44,360.12,50.95,94.26,46.71,145.41,38.23,37.64,217.93,373.82,151.43,68.31,34.69,48.26,56.66,22.56,366.62,74.17,328.26,218.43,369.70,247.52,127.77,52.83,234.70,59.63,266.19,113.11,145.76,95.20,4141.59
14/04/2021 00:00:00,135.03,198.18,358.11,52.42,96.13,48.46,142.69,40.35,38.18,218.88,374.01,151.85,68.28,34.70,48.17,56.92,22.37,368.10,74.42,331.37,221.51,372.46,248.47,128.23,52.67,234.39,60.00,265.79,114.28,148.84,95.09,4124.66
15/04/2021 00:00:00,135.84,198.23,363.66,52.11,95.35,47.73,143.59,40.59,37.09,223.12,382.08,152.30,68.51,35.11,46.82,56.12,22.13,369.96,74.43,334.06,221.45,373.08,248.98,129.79,53.37,239.57,60.43,270.44,115.39,147.81,98.24,4170.42
16/04/2021 00:00:00,136.28,200.92,365.55,51.81,94.93,46.99,144.66,42.12,37.48,223.25,381.77,154.05,69.24,36.01,46.64,55.87,22.03,371.07,74.67,335.84,222.25,373.99,251.26,129.80,53.51,240.11,61.44,270.31,115.97,149.34,96.64,4185.47
19/04/2021 00:00:00,135.41,201.02,364.40,51.65,95.20,46.80,144.05,42.16,37.50,222.64,377.80,154.48,69.41,36.35,46.15,54.99,21.55,371.00,75.02,334.11,221.33,371.70,249.79,129.19,53.62,240.36,60.60,269.05,116.58,147.83,97.15,4163.26
20/04/2021 00:00:00,136.45,199.69,366.55,50.56,93.42,44.74,140.86,40.87,36.46,220.16,372.33,158.08,70.22,36.44,44.45,50.30,20.37,366.83,73.59,334.59,216.79,361.49,247.10,130.27,53.74,243.33,60.99,273.20,116.61,149.13,97.64,4134.94
21/04/2021 00:00:00,136.85,199.21,368.88,51.21,94.71,46.02,142.06,41.55,37.07,224.27,378.73,158.18,70.81,36.91,45.70,51.86,21.01,366.75,75.29,334.96,221.39,366.70,250.04,129.42,53.64,243.00,61.37,269.85,117.58,150.71,99.03,4173.42
22/04/2021 00:00:00,135.37,198.05,366.09,50.54,93.07,45.49,139.06,41.03,36.72,224.39,378.99,156.85,69.67,36.08,44.65,51.03,20.07,359.97,75.16,332.93,217.99,359.63,248.19,128.13,53.13,239.49,60.31,259.00,117.36,149.26,98.00,4134.98
23/04/2021 00:00:00,135.59,198.47,368.08,50.82,93.63,45.73,141.73,42.14,37.51,226.79,382.65,157.17,69.60,36.09,45.80,53.11,21.11,357.32,76.88,331.59,220.15,367.35,249.47,127.48,52.87,241.35,60.17,262.63,118.67,151.15,98.59,4180.17
26/04/2021 00:00:00,133.66,196.18,363.38,50.92,93.60,46.21,142.08,42.41,37.73,227.12,383.05,155.84,69.29,36.11,46.61,53.78,22.04,352.29,77.32,327.48,220.58,371.43,246.22,124.92,52.89,239.93,60.42,269.46,118.91,149.13,97.71,4187.62
27/04/2021 00:00:00,134.12,196.88,365.05,51.59,94.69,47.18,142.73,43.32,38.18,226.70,384.63,154.95,69.14,35.90,46.34,53.48,21.76,353.47,79.05,329.48,220.37,373.30,245.06,124.85,52.51,239.57,59.42,267.39,119.42,148.62,97.76,4186.72
28/04/2021 00:00:00,133.64,196.98,364.44,53.14,97.01,48.78,143.65,43.31,38.32,230.19,391.14,153.81,68.90,36.23,46.44,53.55,21.70,353.20,79.31,328.03,222.24,370.80,242.73,125.06,52.79,222.27,59.21,267.60,118.96,147.27,98.20,4183.18
29/04/2021 00:00:00,135.33,199.79,369.12,53.90,98.56,48.86,146.44,44.43,39.36,233.55,384.51,155.92,65.85,36.04,46.38,53.69,21.30,360.22,79.11,341.46,217.62,367.47,244.06,126.11,54.77,220.39,58.66,265.33,121.35,149.10,99.76,4211.47
30/04/2021 00:00:00,135.60,199.68,367.69,52.34,95.03,47.03,145.14,43.29,38.80,230.30,377.70,154.52,66.58,36.09,46.92,54.40,21.72,360.42,79.46,343.61,218.23,362.06,239.56,126.98,54.58,225.02,58.32,267.33,120.34,148.10,98.57,4181.17
03/05/2021 00:00:00,137.74,203.55,374.83,53.79,97.30,48.50,144.72,43.70,38.83,229.36,375.07,156.87,67.90,37.19,46.57,54.46,21.95,364.92,80.32,349.97,218.29,364.91,241.06,128.48,55.04,230.41,60.46,275.31,121.60,149.95,100.35,4192.66
04/05/2021 00:00:00,136.38,203.87,370.85,54.13,97.83,48.35,146.72,43.95,39.25,228.79,371.62,159.30,67.91,37.30,44.66,52.80,21.42,366.97,80.13,356.87,223.30,370.58,242.95,128.05,54.20,232.27,60.31,271.02,121.32,151.81,100.91,4164.66
05/05/2021 00:00:00,136.27,204.64,368.09,55.76,100.46,50.99,148.64,44.14,39.62,226.01,364.93,158.64,69.44,37.32,45.20,53.27,21.57,365.92,80.31,361.59,227.58,369.88,248.04,127.02,54.79,234.14,61.11,271.57,120.95,152.54,101.57,4167.59
06/05/2021 00:00:00,137.24,205.21,378.23,56.29,100.51,51.22,151.63,44.90,40.22,228.09,371.20,159.28,69.51,36.95,44.93,53.05,21.49,366.84,80.83,358.74,226.81,380.67,252.76,128.62,55.48,235.97,61.14,272.11,125.86,153.69,101.96,4201.62
07/05/2021 00:00:00,136.41,206.86,379.77,57.09,101.44,52.51,152.15,44.82,40.38,228.88,371.12,160.00,70.08,37.32,46.11,54.73,22.00,369.68,81.82,359.30,230.56,384.88,253.19,128.63,55.53,238.70,61.14,274.04,125.52,153.99,102.92,4232.60
10/05/2021 00:00:00,137.02,206.20,376.97,57.23,101.02,52.42,152.13,44.87,40.26,222.81,362.16,161.68,69.86,37.58,45.43,54.03,22.00,372.33,81.18,362.38,232.11,382.12,257.33,131.03,56.19,237.21,62.01,275.61,127.63,154.81,103.46,4188.43
11/05/2021 00:00:00,135.78,201.59,373.71,55.41,98.37,51.24,149.61,44.03,39.80,222.33,363.42,160.36,69.23,37.10,44.52,52.70,21.57,367.29,80.50,357.04,228.94,374.12,251.66,130.38,55.80,236.91,61.77,278.39,127.29,150.05,102.82,4152.10
12/05/2021 00:00:00,132.27,195.54,367.80,55.71,98.99,51.22,148.58,43.95,39.42,217.55,352.55,159.71,69.71,37.42,43.03,51.01,20.76,360.48,78.54,352.05,227.04,364.77,244.91,129.00,55.69,235.53,61.98,274.02,125.98,147.23,102.51,4063.04
13/05/2021 00:00:00,134.51,200.98,375.04,55.02,98.36,50.27,152.40,44.68,40.06,220.94,355.91,161.38,70.33,37.81,43.97,52.43,21.21,367.25,79.98,358.75,229.68,369.15,249.91,131.07,56.00,236.69,63.32,281.71,130.51,151.07,103.77,4112.50
14/05/2021 00:00:00,135.75,203.44,379.87,56.38,100.93,52.38,154.77,45.22,40.55,224.10,359.76,161.63,69.97,37.73,46.31,55.28,22.40,370.10,81.98,360.25,231.74,374.90,252.51,131.35,56.32,237.71,62.97,280.21,132.16,153.70,104.80,4173.85
17/05/2021 00:00:00,135.14,202.34,379.42,57.70,102.16,54.03,155.39,46.12,40.92,223.60,359.16,161.79,71.38,37.82,46.75,56.57,23.35,370.42,82.64,361.47,234.19,374.46,253.13,131.08,56.75,238.65,63.47,280.40,131.93,153.45,104.27,4163.29
18/05/2021 00:00:00,138.08,199.52,378.28,56.07,99.09,53.10,153.20,45.12,40.36,222.74,358.93,161.85,70.94,37.76,46.73,56.38,23.56,366.73,81.50,357.35,229.10,360.93,246.26,129.74,56.53,237.21,63.26,281.01,130.14,150.62,103.70,4127.83
19/05/2021 00:00:00,138.09,211.68,375.17,54.72,96.31,51.51,152.03,44.46,40.18,221.77,356.86,161.50,70.92,37.55,46.14,55.79,22.97,365.14,81.34,359.56,226.61,349.93,246.40,130.01,56.29,235.11,62.94,281.75,128.77,150.34,98.83,4115.68
20/05/2021 00:00:00,138.57,214.37,379.04,54.59,96.65,51.34,151.77,44.04,40.08,223.60,363.51,162.44,71.19,37.83,45.41,55.09,22.60,367.77,81.85,360.59,224.82,346.80,243.80,131.34,56.98,238.23,63.72,286.57,129.15,152.08,99.84,4159.12
21/05/2021 00:00:00,137.92,217.56,376.22,54.67,97.17,51.58,153.49,44.18,40.59,223.93,363.41,162.33,70.76,37.67,45.21,55.30,22.57,366.73,82.41,359.14,226.97,351.22,245.35,131.34,56.72,237.36,63.17,283.19,130.42,152.33,97.01,4155.86
24/05/2021 00:00:00,137.93,217.87,378.92,55.31,98.55,51.99,154.32,44.53,40.81,226.45,368.13,162.95,70.63,37.53,46.17,56.14,22.99,367.19,83.05,360.81,228.70,350.84,244.14,131.30,56.75,234.27,61.96,278.86,130.24,152.00,95.36,4197.05
25/05/2021 00:00:00,138.50,217.76,380.82,54.05,96.94,50.86,152.73,44.38,40.22,226.15,363.03,162.51,69.26,37.08,46.67,56.98,23.21,365.43,82.84,358.68,226.90,352.14,243.02,131.75,57.10,228.84,60.86,273.45,128.26,149.91,95.19,4188.13
26/05/2021 00:00:00,138.33,219.51,381.06,54.68,97.17,51.36,152.71,44.68,40.25,224.22,358.51,161.54,69.02,36.70,47.49,58.01,23.90,363.80,83.07,355.51,227.42,349.26,243.73,131.45,56.94,225.57,60.97,267.84,128.66,150.48,96.28,4195.99
27/05/2021 00:00:00,137.86,219.76,382.92,54.33,96.13,51.47,155.09,45.03,40.73,224.02,357.87,161.29,67.85,36.44,48.05,59.13,24.43,366.89,85.10,359.14,230.83,353.63,247.65,128.47,55.82,222.51,60.55,267.37,129.35,152.59,97.02,4200.88
28/05/2021 00:00:00,138.19,219.33,373.80,54.16,96.86,51.66,154.98,44.99,40.58,224.45,356.47,161.71,67.82,36.52,47.68,58.35,24.24,364.42,85.19,356.20,230.64,352.54,245.82,128.34,56.22,225.00,60.75,267.48,129.65,152.93,96.95,4204.11
01/06/2021 00:00:00,137.83,219.67,373.76,56.09,99.53,54.01,156.69,45.51,41.09,223.79,355.69,158.16,67.19,36.30,47.70,59.67,24.67,364.15,85.46,355.95,232.25,355.97,250.10,126.47,56.23,220.87,60.02,267.15,130.98,154.07,97.17,4202.04
02/06/2021 00:00:00,137.53,220.74,376.09,56.54,100.87,54.67,156.70,45.08,41.11,226.78,362.67,158.80,67.81,36.57,47.77,60.29,25.82,367.17,85.11,357.50,232.92,348.26,248.27,127.02,56.65,222.37,60.67,269.35,131.10,153.41,98.31,4208.12
03/06/2021 00:00:00,137.78,221.51,379.33,56.76,100.41,55.12,156.81,44.74,41.58,225.25,357.69,158.65,69.22,36.74,46.13,57.73,24.93,369.33,85.16,356.82,233.28,350.40,249.34,129.29,56.73,222.92,61.09,272.55,130.08,154.17,97.81,4192.85
04/06/2021 00:00:00,138.02,223.60,382.94,57.01,101.21,55.47,157.06,45.22,41.60,227.26,361.85,158.58,69.41,36.91,45.98,56.93,24.30,375.76,85.49,367.53,233.45,348.19,252.45,129.39,56.82,223.97,61.96,286.14,130.05,153.22,98.20,4229.89
07/06/2021 00:00:00,137.09,223.17,375.90,56.64,100.56,55.43,156.32,45.36,41.45,228.42,359.93,157.50,68.19,36.76,46.08,57.30,24.25,373.29,85.44,362.01,229.38,347.01,247.67,129.84,56.88,224.29,61.95,395.85,128.39,151.07,94.32,4226.52
08/06/2021 00:00:00,136.05,227.24,375.21,57.64,101.47,56.04,155.70,44.88,41.22,229.14,361.09,156.11,67.81,36.63,47.04,57.73,24.22,370.45,85.90,361.30,229.76,348.13,248.34,128.33,56.63,223.94,62.03,395.37,128.47,150.86,93.80,4227.26
09/06/2021 00:00:00,135.32,224.18,375.47,58.13,100.59,55.31,153.76,44.22,40.69,229.40,359.19,158.22,69.35,37.53,46.52,57.23,23.85,368.80,85.33,362.75,224.49,341.25,245.33,128.28,56.19,226.49,63.08,406.94,126.99,149.01,92.78,4219.55
10/06/2021 00:00:00,136.10,223.91,378.48,58.22,101.17,55.77,151.36,43.42,40.08,231.02,360.14,159.64,71.31,38.35,46.28,56.26,23.46,369.68,84.75,362.66,215.96,333.35,241.00,129.24,56.73,231.33,63.67,414.71,125.45,148.32,92.00,4239.18
11/06/2021 00:00:00,136.95,225.15,377.31,57.68,100.71,55.58,151.26,43.99,40.24,232.01,361.33,157.61,71.44,37.86,46.50,56.52,23.53,369.68,85.29,365.15,211.14,333.47,238.86,128.35,56.60,229.56,63.19,396.64,125.75,148.76,91.59,4247.44
14/06/2021 00:00:00,136.76,225.27,379.22,57.59,100.76,55.90,148.69,43.48,39.76,231.15,362.34,158.01,71.27,37.36,45.90,55.74,22.99,371.01,85.20,362.39,209.53,327.59,237.37,128.40,57.04,228.07,63.27,406.14,125.04,147.58,91.12,4255.15
15/06/2021 00:00:00,136.22,224.79,379.37,59.69,102.94,56.69,146.43,43.78,39.79,230.06,363.92,157.16,71.51,37.33,45.53,55.29,22.79,371.66,85.85,365.09,209.96,330.09,238.96,128.15,57.04,226.80,63.22,396.08,126.11,148.90,91.74,4246.59
16/06/2021 00:00:00,133.45,223.52,374.92,59.47,102.35,56.66,147.46,43.88,40.01,226.72,359.67,157.11,72.37,37.05,45.52,55.60,22.83,365.75,84.92,362.37,207.76,328.58,235.04,126.37,56.81,226.55,62.51,391.31,124.52,147.13,90.92,4223.70
17/06/2021 00:00:00,134.00,223.48,380.20,57.51,99.92,54.69,143.21,41.20,38.26,229.24,363.10,157.86,72.96,37.22,44.57,54.24,22.23,365.09,83.67,358.95,200.38,320.60,226.75,127.52,57.06,227.66,62.41,383.52,120.81,143.36,89.86,4221.86
18/06/2021 00:00:00,131.52,222.82,376.38,56.04,96.15,53.32,139.58,40.20,37.28,227.52,363.23,154.77,72.37,36.59,44.96,54.92,22.29,361.55,82.51,357.48,199.82,321.17,222.62,125.66,55.78,225.70,61.84,388.44,118.41,139.40,90.32,4166.45
21/06/2021 00:00:00,132.72,225.95,382.23,58.07,98.97,56.03,141.95,41.68,38.21,231.38,368.83,156.54,72.50,37.17,45.77,55.69,22.45,364.70,84.51,363.42,203.98,329.87,225.38,126.65,56.23,227.17,62.53,380.91,122.34,143.15,92.56,4224.79
22/06/2021 00:00:00,133.33,229.27,387.54,59.18,99.30,56.34,141.74,41.93,38.43,232.97,373.73,156.33,71.97,37.35,45.37,55.17,22.11,364.68,83.91,362.72,203.90,333.99,226.45,126.69,56.23,226.86,62.25,374.40,122.67,142.81,92.91,4246.44
23/06/2021 00:00:00,132.29,229.37,387.33,59.62,99.18,56.31,142.60,42.33,38.65,231.74,370.86,155.39,71.40,36.82,45.27,55.12,22.20,359.77,83.16,360.49,204.53,339.51,227.39,126.51,55.81,225.73,61.88,371.90,122.02,142.42,92.88,4241.84
24/06/2021 00:00:00,133.21,231.82,387.43,59.86,99.99,56.90,143.92,43.51,39.25,233.28,370.48,156.09,72.13,36.95,44.91,54.34,22.35,360.16,83.40,359.91,209.84,342.31,228.46,126.60,55.53,227.84,62.37,349.16,123.08,144.42,93.63,4266.49
25/06/2021 00:00:00,134.79,232.50,389.84,59.99,100.14,56.82,145.37,44.66,40.01,234.35,375.28,156.90,72.93,36.75,44.43,53.88,22.22,364.24,83.28,363.44,206.94,341.70,230.12,128.41,55.86,229.48,63.02,347.93,124.84,146.10,94.77,4280.70
28/06/2021 00:00:00,134.37,233.19,391.85,58.46,97.05,55.23,145.63,44.09,39.95,231.16,363.49,156.72,72.61,36.88,43.12,52.49,21.39,362.39,81.73,360.42,206.91,341.60,230.52,128.79,55.79,229.63,62.86,340.27,123.86,143.92,95.24,4290.61
29/06/2021 00:00:00,133.59,233.76,394.07,58.10,96.83,54.73,145.45,43.13,39.31,232.99,363.80,156.73,72.94,36.87,42.87,52.15,21.08,356.05,81.09,350.79,205.79,341.54,228.93,127.91,55.56,229.27,63.07,345.72,123.69,143.98,96.32,4291.80
30/06/2021 00:00:00,137.21,233.65,390.99,58.53,97.75,56.44,146.77,43.61,39.64,230.89,360.93,157.40,73.47,36.92,43.26,52.29,21.21,360.75,81.93,353.82,208.21,345.24,232.95,128.42,54.84,230.49,63.93,346.27,124.52,144.17,96.10,4297.50
01/07/2021 00:00:00,135.56,235.32,389.86,58.69,99.12,58.28,148.23,43.73,39.94,232.20,366.48,158.57,73.67,37.30,44.23,53.08,21.51,362.53,82.80,357.90,207.33,346.79,231.34,128.71,55.11,233.47,64.18,348.92,126.76,146.21,96.71,4319.94
02/07/2021 00:00:00,136.33,238.33,394.22,58.61,98.99,58.16,148.09,43.40,39.56,235.64,370.75,161.45,74.25,37.46,44.15,52.77,21.48,363.74,83.26,359.44,208.33,345.03,231.06,129.34,55.27,235.17,64.34,348.72,127.18,145.63,96.84,4352.34
06/07/2021 00:00:00,136.16,237.24,394.14,56.94,97.05,55.87,145.60,41.88,38.52,236.60,371.83,160.49,73.79,37.04,43.24,51.44,21.01,361.05,82.35,357.93,204.27,342.05,225.80,129.42,55.49,230.40,63.52,344.89,125.72,145.26,95.85,4343.54
07/07/2021 00:00:00,135.94,239.27,399.89,56.05,96.06,54.69,145.77,41.79,38.21,236.99,369.66,161.87,74.21,37.10,42.54,50.30,20.31,365.64,82.43,361.45,205.39,344.43,228.27,130.39,56.18,229.99,63.47,355.33,127.05,146.56,97.08,4358.13
08/07/2021 00:00:00,135.82,240.26,402.33,55.80,95.75,54.88,143.25,40.75,37.28,233.64,366.40,161.55,73.80,37.01,42.07,49.66,20.35,362.24,82.05,360.16,202.93,336.30,226.90,130.37,55.49,230.99,62.85,369.05,124.48,143.02,96.47,4320.82
09/07/2021 00:00:00,136.51,240.26,407.49,56.81,97.12,55.73,147.84,42.28,38.49,235.48,369.12,162.19,73.67,37.35,42.92,51.10,20.89,365.29,82.95,361.99,208.01,342.08,231.89,130.42,55.77,231.86,63.34,358.16,127.41,147.65,97.59,4369.55
12/07/2021 00:00:00,136.27,243.80,403.06,56.75,97.32,55.42,149.95,42.52,39.06,234.89,371.71,161.93,73.26,37.49,42.85,50.62,20.84,361.43,82.80,360.54,209.12,346.78,232.44,130.52,56.01,231.08,63.20,349.04,128.46,148.38,97.83,4384.63
13/07/2021 00:00:00,136.78,243.33,402.25,56.48,96.99,55.11,147.72,41.63,38.32,239.31,379.78,161.73,73.31,37.38,41.33,48.50,20.02,360.26,81.95,357.68,205.87,343.34,230.73,130.36,56.06,231.51,63.14,351.92,126.28,147.33,95.78,4369.21
